company_id,industry
1100068,Education Administration Programs
634806,Staffing and Recruiting
93173555,Media Production
3152219,Hospitals and Health Care
10592585,Staffing and Recruiting
594333,Information Services
1945473,Staffing and Recruiting
9667,Hospitals and Health Care
19158808,Wholesale Building Materials
235938,Motor Vehicle Manufacturing
20773,IT Services and IT Consulting
19161931,IT Services and IT Consulting
56099659,Construction
2577794,Insurance
4764,Financial Services
10689526,Financial Services
7971352,Law Practice
3901119,Construction
3534,Motor Vehicle Manufacturing
456929,IT Services and IT Consulting
42519,Financial Services
6638223,IT Services and IT Consulting
290010,Human Resources Services
66270,Gambling Facilities and Casinos
743346,IT Services and IT Consulting
1052,Telecommunications
40784140,Financial Services
783257,Hospitals and Health Care
1058190,Hospitals and Health Care
7680,Non-profit Organizations
12050,Higher Education
66890876,IT Services and IT Consulting
35561194,Staffing and Recruiting
995919,Software Development
10546013,Human Resources Services
37501,Hospitality
52310,Automation Machinery Manufacturing
10964862,Staffing and Recruiting
7064,Hospitals and Health Care
22790,Financial Services
166530,IT Services and IT Consulting
951005,Software Development
786063,IT Services and IT Consulting
427415,Utilities
56833,Staffing and Recruiting
10494523,Staffing and Recruiting
74997179,Non-profit Organizations
232394,Staffing and Recruiting
3843,"Appliances, Electrical, and Electronics Manufacturing"
15246855,IT Services and IT Consulting
4062,Motor Vehicle Manufacturing
63920,"Appliances, Electrical, and Electronics Manufacturing"
86283098,Business Consulting and Services
5102948,Software Development
18472079,Alternative Medicine
64695606,Financial Services
2327637,Hospitals and Health Care
1227813,Staffing and Recruiting
3184635,Staffing and Recruiting
1757478,Mental Health Care
5397161,IT Services and IT Consulting
10831504,Hospitals and Health Care
15156339,Medical Equipment Manufacturing
1137591,Security and Investigations
164989,Manufacturing
68271052,Individual and Family Services
345295,Retail
11455183,Hospitals and Health Care
162380,Utilities
3598972,IT Services and IT Consulting
3556948,Law Practice
766876,Staffing and Recruiting
100766408,"Technology, Information and Internet"
331509,Staffing and Recruiting
4852,"Appliances, Electrical, and Electronics Manufacturing"
9505,Software Development
35505451,Motor Vehicle Manufacturing
718282,Construction
1468,Software Development
35472496,Computers and Electronics Manufacturing
10670453,Oil and Gas
18213359,Non-profit Organizations
13041515,Machinery Manufacturing
64515355,Construction
5071501,Construction
10573218,Hospitality
4588049,Staffing and Recruiting
31768757,Spectator Sports
77224,Industrial Machinery Manufacturing
10346400,Staffing and Recruiting
1379045,IT Services and IT Consulting
1204878,Law Practice
25014814,Staffing and Recruiting
1263534,Wholesale Building Materials
224075,Staffing and Recruiting
67155308,IT Services and IT Consulting
5393454,Insurance
12578,Non-profit Organizations
11763611,Real Estate
626660,IT Services and IT Consulting
96449,Hospitals and Health Care
15221729,Administration of Justice
1036072,Non-profit Organizations
484413,Medical Equipment Manufacturing
3683648,IT Services and IT Consulting
11175069,Advertising Services
13333,Staffing and Recruiting
79500056,Staffing and Recruiting
11092139,Hospitals and Health Care
1841941,Law Practice
108204,Food and Beverage Services
77633193,"Appliances, Electrical, and Electronics Manufacturing"
32062918,Banking
43325,IT Services and IT Consulting
9412019,Software Development
74046560,Business Consulting and Services
50861,Staffing and Recruiting
87147260,Financial Services
9239244,Real Estate
86265278,Truck Transportation
94707,IT Services and IT Consulting
7600398,Human Resources Services
163761,Retail
90455661,Retail Apparel and Fashion
29017295,Education Administration Programs
84933832,Insurance
4032274,Religious Institutions
65640448,Entertainment Providers
1317726,Hospitals and Health Care
105203,Retail
89863227,Staffing and Recruiting
5049917,IT Services and IT Consulting
22338085,Truck Transportation
29215,Higher Education
28173945,Truck Transportation
76943993,Hospitals and Health Care
11055867,Advertising Services
868169,Civil Engineering
89520,Motor Vehicle Manufacturing
3030807,Civil Engineering
10693372,Financial Services
17959348,IT Services and IT Consulting
245238,IT Services and IT Consulting
74528563,Construction
2855513,Truck Transportation
16136,Renewable Energy Semiconductor Manufacturing
3360328,Retail Apparel and Fashion
112168,Personal Care Product Manufacturing
165847,Higher Education
659469,Medical Equipment Manufacturing
11972,Hospitals and Health Care
1953006,Chemical Manufacturing
64984,Design Services
4983,Higher Education
28653812,Medical Equipment Manufacturing
388480,Staffing and Recruiting
3180238,Hospitals and Health Care
1349845,Research Services
4529,Hospitals and Health Care
44008,Machinery Manufacturing
136684,IT Services and IT Consulting
27139071,Non-profit Organizations
68360,Retail Apparel and Fashion
42281,Computer Games
7253,Civil Engineering
101173981,Non-profit Organizations
2425285,Non-profit Organizations
18506580,"Technology, Information and Internet"
10320703,Staffing and Recruiting
1739031,IT Services and IT Consulting
30950491,IT Services and IT Consulting
3882409,Staffing and Recruiting
34583,Hospitals and Health Care
3796,Financial Services
1440067,Travel Arrangements
10018538,Software Development
15175510,"Appliances, Electrical, and Electronics Manufacturing"
334506,IT Services and IT Consulting
957775,Chemical Manufacturing
23063,Spectator Sports
16054022,Biotechnology Research
3325979,IT Services and IT Consulting
1139444,Non-profit Organizations
13395274,IT Services and IT Consulting
18988279,Semiconductor Manufacturing
58917,Advertising Services
18084347,Construction
18613,Retail
18441691,IT Services and IT Consulting
34484,IT Services and IT Consulting
4167163,Hospitals and Health Care
4670,Retail Apparel and Fashion
18327672,Restaurants
2045626,IT Services and IT Consulting
2753,Industrial Machinery Manufacturing
3653845,Software Development
64527669,Hospitality
1465863,Mental Health Care
48467,IT Services and IT Consulting
14246,Higher Education
28133205,Airlines and Aviation
10872134,Law Practice
1616048,Travel Arrangements
64548215,Staffing and Recruiting
11325362,Staffing and Recruiting
87117542,Mining
107817,Events Services
3337,Aviation and Aerospace Component Manufacturing
18333610,Online Audio and Video Media
2244558,Writing and Editing
8541821,Pharmaceutical Manufacturing
93116251,Staffing and Recruiting
11317039,Staffing and Recruiting
243711,Staffing and Recruiting
10665641,Retail Luxury Goods and Jewelry
162513,Retail
9428125,IT Services and IT Consulting
44960,Packaging and Containers Manufacturing
40661083,Truck Transportation
2630368,Financial Services
15105509,Higher Education
5128510,Restaurants
162359,Airlines and Aviation
1399,Pharmaceutical Manufacturing
75041012,IT Services and IT Consulting
165908,Insurance
2254994,Staffing and Recruiting
1958316,Staffing and Recruiting
16351,Pharmaceutical Manufacturing
2396310,Staffing and Recruiting
2819,Advertising Services
100735868,Wellness and Fitness Services
68796640,IT Services and IT Consulting
18641359,Education Administration Programs
5191635,Staffing and Recruiting
36804,Manufacturing
15549,Law Practice
250099,Staffing and Recruiting
86944,Law Practice
1612748,Software Development
16710,Oil and Gas
10894709,Software Development
16726,Retail Apparel and Fashion
51603734,Construction
2360867,Mental Health Care
15230730,Staffing and Recruiting
15388,IT Services and IT Consulting
56656144,Law Practice
2114845,Hospitality
2213,Insurance
165222,Travel Arrangements
65647,Staffing and Recruiting
30117,Staffing and Recruiting
77022728,Medical Practices
305695,IT Services and IT Consulting
26206,Higher Education
35520035,Public Relations and Communications Services
33190802,Hospitality
98707371,Software Development
35710155,Computer Games
55167,Banking
1857712,Wholesale
6139709,Law Enforcement
90198358,Hospitals and Health Care
35521693,IT Services and IT Consulting
35549829,IT Services and IT Consulting
18721593,Farming
3198765,Education Administration Programs
68257427,IT Services and IT Consulting
931863,Staffing and Recruiting
19048773,Software Development
14796450,Staffing and Recruiting
163993,Biotechnology Research
107699,Food and Beverage Services
18281968,Utilities
106383,IT Services and IT Consulting
740360,Facilities Services
2763986,Insurance
3593828,Staffing and Recruiting
85153,Staffing and Recruiting
38605,Non-profit Organizations
98951859,Venture Capital and Private Equity Principals
22456,Staffing and Recruiting
3027,IT Services and IT Consulting
1372537,Hospitals and Health Care
14070878,Software Development
1271240,Fundraising
2958867,Law Practice
81696095,Software Development
3706049,Staffing and Recruiting
7952659,Software Development
1264953,Staffing and Recruiting
12908147,Software Development
18162919,IT Services and IT Consulting
12534,Restaurants
11440,Pharmaceutical Manufacturing
3820968,Musicians
1836251,Events Services
12192,Retail
1302410,Staffing and Recruiting
5046539,IT Services and IT Consulting
98396367,Computer and Network Security
68177649,Staffing and Recruiting
3630479,Higher Education
230282,"Glass, Ceramics and Concrete Manufacturing"
84673,Staffing and Recruiting
61716,Industrial Machinery Manufacturing
62101,Banking
7603371,Biotechnology Research
51717252,Staffing and Recruiting
68992007,Financial Services
2240218,Staffing and Recruiting
64272643,Insurance
394497,Biotechnology Research
929836,Individual and Family Services
41266,IT Services and IT Consulting
3545233,IT Services and IT Consulting
14865118,Construction
5226308,Food and Beverage Services
2360297,Software Development
3411,Paper and Forest Product Manufacturing
213746,Staffing and Recruiting
6380749,Staffing and Recruiting
23375,Hospitals and Health Care
1110827,Truck Transportation
9285384,Real Estate
24649,Architecture and Planning
3607419,Government Administration
6346,Real Estate
82565734,Hospitals and Health Care
5327,Research Services
145203,IT Services and IT Consulting
1165657,Travel Arrangements
26541103,Oil and Gas
415064,Machinery Manufacturing
28665474,Hospitals and Health Care
3486,Staffing and Recruiting
50215,Advertising Services
14651,Staffing and Recruiting
471174,Hospitals and Health Care
3538,IT Services and IT Consulting
11266342,Hospitals and Health Care
5670,Manufacturing
286681,Financial Services
1415,IT Services and IT Consulting
4592,Industrial Machinery Manufacturing
11135982,Truck Transportation
77034372,Software Development
79821462,IT Services and IT Consulting
164731,Wellness and Fitness Services
689045,Hospitality
2254693,Food and Beverage Services
3499582,IT Services and IT Consulting
10954,Truck Transportation
19797,Financial Services
68337117,Primary and Secondary Education
11319362,Government Administration
2664556,Hospitals and Health Care
53864,IT Services and IT Consulting
10886775,Manufacturing
126501,Staffing and Recruiting
98818836,Truck Transportation
556602,Accounting
2128870,Automation Machinery Manufacturing
3342,Education Administration Programs
14031612,Medical Practices
51597452,Retail
33278075,Staffing and Recruiting
18880849,IT Services and IT Consulting
1625196,Non-profit Organizations
